"id","sigla_instituicao","uf_instituicao","pais_instituicao","qtd_formacoes"
11536,"CALPOLYPOMONA","","Estados Unidos","1"
18433,"WINTHROP","","Estados Unidos","1"
18273,"USRT","","Itália","1"
509,"VALPO","","Estados Unidos","1"
8990,"CSUPS","","França","1"
4234,"ESUDA","PE","Brasil","1"
1067,"UFVFLORESTAL","MG","Brasil","1"
10967,"UNIVMONTPI","","França","1"
14223,"VALLADOLID","","Espanha","1"
8646,"UAMERICAS","","México","1"
9664,"UDLA","","México","1"
12920,"GTU","","Índia","1"
641,"WHT","","China","1"
2974,"UGLASGOW","","Escócia","1"
16551,"UP1PS","","França","1"
8784,"PUCRIOESSEC","","França","1"
4941,"FMDC","MG","Brasil","1"
10734,"IIBB","","Espanha","1"
5632,"UBAFFYL","","Argentina","1"
14239,"UNIGRANDEL","SP","Brasil","1"
19181,"UERN","DF","Brasil","1"
4470,"UNCAGLIARIIT","","Itália","1"
18529,"CISFSPPROV","SP","Brasil","1"
7094,"UEFSFIOCRUZ","BA","Brasil","1"
16727,"UHA","","Espanha","1"
14957,"OVUFRJ","GO","Brasil","1"
14488,"FOUSPIPEN","SP","Brasil","1"
14831,"CUNYBROOKLYN","","Estados Unidos","1"
18215,"UNEM","","Costa Rica","1"
11604,"BIDMC","","Estados Unidos","1"
7089,"AGU","","Japão","1"
16915,"MBA","","Estados Unidos","1"
10832,"ULGC","","Inglaterra","1"
9686,"PROPP","MG","Brasil","1"
4884,"WPUR","","Alemanha","1"
18654,"ENMU","","Estados Unidos","1"
16641,"FIOCRUZCPQGM","MA","Brasil","1"
6185,"UFCOMTE","","França","1"
8607,"UHH","","Chile","1"
10497,"FAMESUL","SC","Brasil","1"
3762,"BAAEII","SP","Brasil","1"
7213,"ESAB","MG","Brasil","1"
16875,"CDI","","França","1"
15313,"UNESPBOTU","SP","Brasil","1"
20043,"UAA","MT","Brasil","1"
16604,"CONTRATAE","MG","Brasil","1"
21353,"UNITAU","PA","Brasil","1"
2547,"ISCMG","","Cuba","1"
6804,"UNISAL","MG","Brasil","1"
11237,"FPECEUP","","Portugal","1"
20914,"SBEIPUPO","SP","Brasil","1"
12771,"UNESPAR","","Brasil","1"
20120,"GRTPOPA","","Romênia","1"
19376,"ALUMAR","MA","Brasil","1"
15876,"UNINOVAFAPI","MA","Brasil","1"
18874,"MPICI","","Alemanha","1"
7733,"SAMAS","","Noruega","1"
5093,"NIMRUCL","","Inglaterra","1"
18113,"CNAMPARIS","","França","1"
8196,"IGAP","","Inglaterra","1"
10449,"EAP","","França","1"
15586,"ECEMEEUA","","Estados Unidos","1"
20116,"IFFFIOCRZ","RJ","Brasil","1"
3578,"SZIE","","Hungria","1"
5054,"PHHU","","Alemanha","1"
3945,"UNESUNICAMPPUC","SP","Brasil","1"
18227,"CLD","","Peru","1"
794,"IBBOUNESP","SP","Brasil","1"
2821,"CUW","","Estados Unidos","1"
16314,"SDUOU","","Dinamarca","1"
20210,"GWULAW","","Estados Unidos","1"
20445,"CFO","SP","Brasil","1"
7472,"UHMS","","Alemanha","1"
2430,"UNIMADRAS","","Índia","1"
14005,"FUNMP","MG","Brasil","1"
21707,"TURIN","","Itália","1"
18345,"UNIFESPEPE","SP","Brasil","1"
5472,"LUSOFONA","ES","Brasil","1"
15747,"MCC","","Espanha","1"
10257,"CNMS2CJU","","Índia","1"
17464,"ISCMHHPC","","Cuba","1"
2268,"EPSJV","PI","Brasil","1"
1482,"CEUN","","França","1"
19104,"FACEDUSP","SP","Brasil","1"
219,"UPE","","Inglaterra","1"
13466,"UNESPILHASOL","SP","Brasil","1"
14701,"ISCMFSP","","Cuba","1"
6146,"LUC","","Bélgica","1"
15677,"AULA","","Estados Unidos","1"
11563,"UGF","MG","Brasil","1"
1289,"FACULDADESINTA","CE","Brasil","1"
21384,"DGUNIFESP","SP","Brasil","1"
6400,"IRD","PR","Brasil","1"
10861,"FEM","","Itália","1"
14592,"UFG","ES","Brasil","1"
13727,"INRA","","Marrocos","1"
9217,"UPARISSACLAY","","França","1"
9769,"AUGP","","Índia","1"
17947,"ISCTEIULINDEG","","Portugal","1"
18896,"ADMMAUA","SP","Brasil","1"
12398,"FOBUSPUEL","SP","Brasil","1"
1404,"MENOFIA","","Egito","1"
20413,"UNASP","MA","Brasil","1"
3072,"UNB","CE","Brasil","1"
5327,"IFRETH","","Suiça","1"
12058,"IAHAUCL","","Bélgica","1"
13351,"TROPPENINSTITUT","","Alemanha","1"
6180,"CCS","","Estados Unidos","1"
10360,"DEPTOGEOGRAFIA","SP","Brasil","1"
6934,"UNI","","Luxemburgo","1"
13666,"ABA","","Irã","1"
16090,"OMDDH","RJ","Brasil","1"
8159,"GPCTVU","","Estados Unidos","1"
18660,"CSSL","","Estados Unidos","1"
20235,"CPAJIPM","SP","Brasil","1"
18032,"FCSGHC","RS","Brasil","1"
8608,"NLU","","Grã-Bretanha","1"
7065,"ECCOUFMT","MT","Brasil","1"
14676,"ITSFLORIDA","","Estados Unidos","1"
19981,"UCK","","Estados Unidos","1"
3978,"ELDP","","México","1"
2044,"SLCC","","Inglaterra","1"
12255,"ICM","","França","1"
19017,"UNCUNICAMP","SP","Brasil","1"
21071,"FGVUCI","","Estados Unidos","1"
1291,"LOS","","Espanha","1"
20416,"UNIVERSITYOFSH","","Grã-Bretanha","1"
19490,"CIDEC","","Portugal","1"
8205,"UNEPS","SP","Brasil","1"
13460,"UNISALTA","","Argentina","1"
7588,"ESCL","","França","1"
13320,"EEEUFG","GO","Brasil","1"
9228,"WU","","Inglaterra","1"
9875,"SFG","","Suiça","1"
16325,"UNLLS","","Colômbia","1"
7114,"PROFMATSBM","PI","Brasil","1"
15118,"UFMTCUS","MT","Brasil","1"
16273,"IPN","","Brasil","1"
9140,"UFRGSFACED","RS","Brasil","1"
9918,"UNDA","","Austrália","1"
886,"UFTJJ","","França","1"
12285,"BAMU","","Índia","1"
6155,"UCSF","","Paraguai","1"
8214,"ULIA","","Espanha","1"
15934,"ISPA","SC","Brasil","1"
2003,"CERFDP","","França","1"
810,"UFSC","TO","Brasil","1"
1025,"CIAL","","Espanha","1"
2101,"EV","MG","Brasil","1"
3804,"KUB","","Holanda","1"
20055,"UNOESTEUNIFESP","SP","Brasil","1"
12451,"DIT","","Alemanha","1"
15291,"AIST","","Japão","1"
15512,"CPAGM","PE","Brasil","1"
7615,"PPGECB","BA","Brasil","1"
16781,"SEAP","","Brasil","1"
4864,"AIHCE","","Equador","1"
9236,"ASCR","","República Tcheca","1"
6932,"AMCUVA","","Holanda","1"
5732,"INSTITUTOPIAGET","","Portugal","1"
10877,"EURO","","Portugal","1"
2818,"OUC","","Japão","1"
6586,"UNSOPHIA","","Bulgária","1"
13235,"I3","SC","Brasil","1"
16463,"GRANDEL","PE","Brasil","1"
1506,"DINTERPUCMINA","MG","Brasil","1"
2517,"IECC","MG","Brasil","1"
13404,"FASA","SP","Brasil","1"
18637,"PTHSGF","","Alemanha","1"
200,"ULA","","Espanha","1"
9748,"DEPHIST","MA","Brasil","1"
11916,"FACE","","Paraguai","1"
6322,"UFOPCETECUEMG","MG","Brasil","1"
17554,"BEHESHTI","","Irã","1"
9813,"UGO","","Alemanha","1"
12159,"INCECAP","","Brasil","1"
1740,"USAAA","","Rússia","1"
12366,"FESUSP","SP","Brasil","1"
16675,"GUARANY","","Espanha","1"
16378,"BRADFORDUNIVER","","Inglaterra","1"
14671,"FAJ","MG","Brasil","1"
4525,"MIT","SP","Brasil","1"
9988,"UNIFACEX","RN","Brasil","1"
21299,"DIREITORIO","RJ","Brasil","1"
14663,"CMASPUECE","CE","Brasil","1"
7193,"PUCRIO","SP","Brasil","1"
5766,"CCJUFSC","SC","Brasil","1"
14293,"UO","","Burkina Fasso","1"
18593,"UNIVREADING","","Grã-Bretanha","1"
19852,"UNANJING","","China","1"
15962,"HSM","RJ","Brasil","1"
17629,"ISPUP","","Portugal","1"
18097,"UHE","","Alemanha","1"
13689,"FFCLRIOCLAR","SP","Brasil","1"
16064,"HUTTON","","Escócia","1"
10121,"KSUEL","","Rússia","1"
8435,"FECLESCUECE","CE","Brasil","1"
20009,"INBI","RS","Brasil","1"
20655,"UNESPCEA","SP","Brasil","1"
5707,"PPGENUFRRJ","RJ","Brasil","1"
129,"LEAODEJUDA","SP","Brasil","1"
20770,"POLIENGENHARIA","DF","Brasil","1"
19202,"UNINTER","DF","Brasil","1"
12581,"ITAUNIFESP","SP","Brasil","1"
21207,"USS","","Brasil","1"
16390,"ESART","","Portugal","1"
15896,"UNIV","","Paraguai","1"
8695,"VISU","","Estados Unidos","1"
17039,"LFSEPUSP","SP","Brasil","1"
12445,"IPLESECS","","Portugal","1"
1473,"INCJUFRJ","RJ","Brasil","1"
12430,"PPGARTUFSM","RS","Brasil","1"
15679,"UNIC","","Paraguai","1"
3209,"FLET","","Equador","1"
1263,"TSUKUBAUNIVERSI","","Japão","1"
10147,"IELDF","DF","Brasil","1"
2662,"KTU","","Lituânia","1"
12813,"SOLEIL","","França","1"
2294,"UAM","MG","Brasil","1"
2457,"FEAUNICAMPSP","","Brasil","1"
622,"PPGAPUCMINAS","MG","Brasil","1"
18415,"ADESG","MG","Brasil","1"
14016,"IA","RS","Brasil","1"
10571,"LLUSM","","Estados Unidos","1"
1765,"DOCETESOMNES","","Paraguai","1"
10611,"SUSSEXIDS","","Inglaterra","1"
13435,"PAYAP","","Tailândia","1"
1593,"IRA","","Irã","1"
12033,"FLAW","","Eslováquia","1"
16958,"ICCBSUOK","","Paquistão","1"
20619,"UFRGS","PR","Brasil","1"
388,"MPIL","","Alemanha","1"
13677,"WIU","RJ","Brasil","1"
4721,"IPPPORTO","","Portugal","1"
15897,"STM","","Alemanha","1"
20874,"XXX","","Espanha","1"
6330,"NLINPA","AM","Brasil","1"
3021,"CR","SP","Brasil","1"
16809,"ISCH","","Cuba","1"
12352,"HEMHESSO","","Suiça","1"
20254,"ADMUFBA","BA","Brasil","1"
16489,"INTEGRALIZE","AM","Brasil","1"
205,"FACULDADEHAGNOS","","Brasil","1"
18309,"SEMINFORMACAO","","Portugal","1"
6066,"IPIRANGA","SP","Brasil","1"
5521,"LIM56","SP","Brasil","1"
11998,"GH","","Gana","1"
325,"FSN","AM","Brasil","1"
20330,"FAFILUSP","SP","Brasil","1"
17061,"UNBFD","DF","Brasil","1"
334,"UMAINE","","França","1"
7446,"FUNDACEUSP","SP","Brasil","1"
13366,"EAUM","","Portugal","1"
9307,"IPLACUPF","RS","Brasil","1"
8979,"EEPUSP","SP","Brasil","1"
21350,"UMCCJF","","Cuba","1"
15814,"CEAAM","","México","1"
7850,"N","","Inglaterra","1"
5970,"SCHUMACHERC","","Inglaterra","1"
5292,"INEB","","Portugal","1"
3941,"TUSDM","","Estados Unidos","1"
18710,"UNE","","Porto Rico","1"
9351,"UNICESU","PR","Brasil","1"
6859,"ISC","","Rússia","1"
15286,"PIBICUNIJUI","RS","Brasil","1"
5671,"NTU","","Grã-Bretanha","1"
1777,"EPSCBH","MG","Brasil","1"
300,"AS","","Rússia","1"
12319,"SOESSOC","","Grã-Bretanha","1"
4551,"NACIONALCENTER","","Japão","1"
662,"HMU","","China","1"
13492,"PROFEPT","GO","Brasil","1"
18266,"NOAA","","Estados Unidos","1"
12115,"UNIDA","","Brasil","1"
7017,"SSE","","Itália","1"
19889,"ARGNZ","","Nova Zelândia","1"
9431,"GREENWICH","","Grã-Bretanha","1"
18102,"HKI","","Alemanha","1"
15766,"FCLARUNESP","RJ","Brasil","1"
14384,"BUSGD","","Estados Unidos","1"
9596,"ISGLOBAL","","Espanha","1"
3874,"EADMUFBA","BA","Brasil","1"
2118,"BOULDER","","Estados Unidos","1"
1394,"VELSUNI","","Índia","1"
15127,"CMAB","","Itália","1"
8188,"PSPU","","Rússia","1"
14983,"PEABODY","","Estados Unidos","1"
13740,"FAAC","RJ","Brasil","1"
53,"ISRPUEFP","","França","1"
10894,"NA","","Suécia","1"
11307,"FAC","GO","Brasil","1"
15770,"SPINTEC","","França","1"
139,"MICVET","RS","Brasil","1"
8433,"UTP","","Portugal","1"
19209,"UTAMKANG","","Formosa","1"
19678,"IRCOM","","França","1"
6214,"KINGSCLONDON","","Inglaterra","1"
3873,"ISD","","Alemanha","1"
10949,"PROPEX","SC","Brasil","1"
6979,"PPGDUFBA","BA","Brasil","1"
1734,"USP","AM","Brasil","1"
5131,"FCAUFMT","MT","Brasil","1"
7070,"AFI","","Espanha","1"
10886,"IBMEC","CE","Brasil","1"
17016,"CCHSSD","","Estados Unidos","1"
2801,"INSAGEMPPM","","França","1"
3015,"EPM","GO","Brasil","1"
11219,"ICBUFJF","MG","Brasil","1"
9385,"PPGB","RS","Brasil","1"
15211,"IBCP","SP","Brasil","1"
159,"EPAC","","Benin","1"
10591,"FATECA","","Espanha","1"
8616,"FEST","DF","Brasil","1"
380,"TEMPLEU","","Estados Unidos","1"
13403,"FHTRIER","","Alemanha","1"
7614,"FPE","GO","Brasil","1"
7548,"CAP","SP","Brasil","1"
19908,"HBRS","","Alemanha","1"
13011,"I","","Estados Unidos","1"
20268,"FDUSP","RJ","Brasil","1"
21678,"FLUCCES","","Portugal","1"
17025,"SSM","","Itália","1"
9537,"UNICAIOCA","RJ","Brasil","1"
17818,"CECLIMAR","","Brasil","1"
1772,"IBDT","MG","Brasil","1"
952,"LATEFEI","MG","Brasil","1"
7605,"ICWS","","Grã-Bretanha","1"
19438,"CIMATEC","MT","Brasil","1"
10991,"UCOUNIA","","Espanha","1"
17944,"ECAHERIOTWATT","","Escócia","1"
4073,"CLASSICA","","Portugal","1"
5981,"UCP","","Colômbia","1"
19629,"HD","","Alemanha","1"
12799,"VUAKIT","","Holanda","1"
17383,"LS","","Espanha","1"
21768,"UCFU","","Cuba","1"
10746,"FIA","","Paraguai","1"
9847,"UERJ","ES","Brasil","1"
10762,"HEMG","","Suiça","1"
5534,"ISEL","CE","Brasil","1"
377,"CEPERJ","RJ","Brasil","1"
10702,"UTADURV","","Portugal","1"
13598,"UCOLOMBIA","","Colômbia","1"
5595,"IEPEUFRS","RS","Brasil","1"
14366,"BF","","França","1"
13371,"FATEK","","Brasil","1"
14166,"ABERDEEN","","Escócia","1"
12487,"IFES","BA","Brasil","1"
21104,"SKU","","Irã","1"
1596,"ERASMUS","","Alemanha","1"
3829,"IBL","","Espanha","1"
6084,"MFTI","","Rússia","1"
17630,"INCS","RJ","Brasil","1"
8028,"UPEUEPB","","Brasil","1"
21551,"TXSTATE","","Estados Unidos","1"
19662,"CIC","","Espanha","1"
17216,"PPGDCIFBA","BA","Brasil","1"
2270,"FEEFRJ","RJ","Brasil","1"
9112,"SCPT","","Índia","1"
10836,"COL","","Estados Unidos","1"
10403,"CPQAMNESCFIOC","PE","Brasil","1"
8556,"IEMRWTH","","Alemanha","1"
4324,"ICHCUSP","SP","Brasil","1"
10051,"23457","","Alemanha","1"
1252,"PSUTU","","Itália","1"
3448,"VTT","","Finlândia","1"
9133,"MEDUNSA","","África do Sul","1"
5072,"UFJFMG","MG","Brasil","1"
9785,"UFJFEMBEAPAEPA","MA","Brasil","1"
10100,"CEPEADUFRJ","RJ","Brasil","1"
16147,"ESAV","","França","1"
7262,"FMEDUC","","Portugal","1"
14134,"PGLB","MA","Brasil","1"
8007,"SCELISUL","SP","Brasil","1"
19163,"UFGFH","GO","Brasil","1"
18466,"UNIVBELGRADO","","Iugoslávia","1"
14372,"WUE","","Canadá","1"
5025,"SHMK","","Alemanha","1"
12081,"IUNIR","RJ","Brasil","1"
11489,"IMPVNORTE","PA","Brasil","1"
1358,"THMERSEBURG","","Alemanha","1"
16354,"UNIPAI","","França","1"
17902,"ALMAATA1962","","Sri Lanka","1"
11166,"EESCIQSCFMRP","SP","Brasil","1"
21012,"IPOLUNB","DF","Brasil","1"
6832,"WIPO","","Itália","1"
18777,"UDCA","","Colômbia","1"
3921,"UFCS","SC","Brasil","1"
11117,"UIN","","Paraguai","1"
18321,"IFAL2CUH","","Cuba","1"
15568,"ESNECAFIC","","Espanha","1"
6280,"SA","","Chile","1"
13593,"SHODAI","","Japão","1"
14982,"ACEV","RO","Brasil","1"
3272,"MINTS","PB","Brasil","1"
13544,"UEPASSUNCAO","","Paraguai","1"
1222,"UCOTEDIVOIRE","","Costa do Marfim","1"
15446,"UT3","","França","1"
18789,"UKSW","","Indonésia","1"
16601,"UCDA","","Estados Unidos","1"
11966,"VCMFMVZUSP","SP","Brasil","1"
17777,"PDIZ","PB","Brasil","1"
6893,"DTCSUNEB","BA","Brasil","1"
10609,"PIBICUFPA","PA","Brasil","1"
13187,"UEDINB","","Escócia","1"
6992,"IMSPESP","SP","Brasil","1"
11321,"ORL","SP","Brasil","1"
13242,"NPUST","","China","1"
16525,"FAITEB","ES","Brasil","1"
21243,"UNANCY","","França","1"
2279,"GFH","","Austrália","1"
12879,"PROAMBUFOP","MG","Brasil","1"
8789,"FLUPUA","","Portugal","1"
2030,"UNISIE","","Alemanha","1"
19951,"FAEME","MA","Brasil","1"
7052,"RIOCLARO","SP","Brasil","1"
7958,"ISV","TO","Brasil","1"
17884,"FDMODA","","Espanha","1"
19636,"HOSPACCAMARGO","SP","Brasil","1"
18606,"AUSRB","","Irã","1"
21182,"NAO","","Jamaica","1"
18052,"FACULDADEAVILA","GO","Brasil","1"
1724,"PIADRDPUIC","SP","Brasil","1"
4749,"UCJ","","Espanha","1"
581,"UMEUA","","Portugal","1"
16127,"INSP","","Argentina","1"
8312,"UFCRENORBIO","CE","Brasil","1"
3075,"CHARITEHU","","Alemanha","1"
2237,"CESPROMIN","","França","1"
6989,"UNIDA","CE","Brasil","1"
2920,"UNIARACRUZ","ES","Brasil","1"
8710,"IAPNG","","Romênia","1"
402,"UG","","França","1"
12254,"ULA","","Cuba","1"
5712,"UESPEC","BA","Brasil","1"
14782,"IDA","DF","Brasil","1"
8310,"MG","DF","Brasil","1"
10284,"UNIALFA","MG","Brasil","1"
1315,"EBESAO","RJ","Brasil","1"
7667,"UNITAU","BA","Brasil","1"
17810,"FEOCGTO","","México","1"
19068,"UFAL","PE","Brasil","1"
17187,"SLM","BA","Brasil","1"
19276,"CELADECEPALNU","","Chile","1"
5157,"UA","SC","Brasil","1"
20760,"FGVRJ","","Brasil","1"
4447,"SETI","","Estados Unidos","1"
11378,"SRF","","Itália","1"
19719,"COLUMBYA","","Paraguai","1"
730,"FMUNLP","","Argentina","1"
10529,"FEMM","RO","Brasil","1"
10434,"UTFPE","PR","Brasil","1"
19137,"ETCO","SP","Brasil","1"
14348,"ISB","RJ","Brasil","1"
15395,"NUCES","","Paquistão","1"
4609,"FISEL","DF","Brasil","1"
5192,"UNASPSP","SP","Brasil","1"
3161,"IUM","","Mônaco","1"
10444,"FFLCH","MS","Brasil","1"
548,"SALVAR","MG","Brasil","1"
11028,"IFESALEGRE","ES","Brasil","1"
8635,"UFV","MS","Brasil","1"
8473,"ISCMGR","","Cuba","1"
563,"ENA","","México","1"
7198,"IMD","","Cuba","1"
21794,"ISPRIC","","Mali","1"
1402,"UNISANTOS","SE","Brasil","1"
1618,"UFFES","ES","Brasil","1"
4206,"MIEB","","Polônia","1"
19049,"GCU","","Inglaterra","1"
15413,"FUI","","Paraguai","1"
15798,"SENAIDRGO","GO","Brasil","1"
12342,"FFLCRPUSP","SP","Brasil","1"
14978,"ITL","SP","Brasil","1"
17193,"SUTCM","","China","1"
9166,"INEFUPM","","Espanha","1"
19304,"GEOUSP","SP","Brasil","1"
7999,"UA","DF","Brasil","1"
76,"UNIVOFKERALA","","Índia","1"
6358,"IAUPR","","Estados Unidos","1"
10969,"IF","RS","Brasil","1"
12816,"CUNF","RJ","Brasil","1"
16560,"EPP","","Espanha","1"
4437,"PUCMG","PI","Brasil","1"
14221,"SUSU","","Rússia","1"
14356,"PRODERNA","PA","Brasil","1"
14743,"KSA","","Alemanha","1"
5742,"FAMECOS","RS","Brasil","1"
1239,"CIAGA","RJ","Brasil","1"
8220,"GOVERNOSP","SP","Brasil","1"
773,"UNARTE","","Romênia","1"
5053,"EUROPUBHEALTH","","França","1"
14797,"CONSEPEUFPA","PA","Brasil","1"
9273,"STJOOST","","Holanda","1"
13301,"PUS","","Espanha","1"
4674,"UER15","","França","1"
9392,"PHFREIBURG","","Alemanha","1"
5881,"ISEIT","","Portugal","1"
16956,"CLFDII","","França","1"
8561,"MANASAGANGOTHRI","","Índia","1"
15636,"GSST","","Estados Unidos","1"
9547,"UNERJ","SC","Brasil","1"
14175,"JSTB","","Estados Unidos","1"
7030,"CNR","","Estados Unidos","1"
17670,"COPPEADUFRJ","","Brasil","1"
7892,"MMEN","RJ","Brasil","1"
10106,"CSUH","","Estados Unidos","1"
19287,"UEX","GO","Brasil","1"
17087,"COLSON","","México","1"
20377,"INAP","","Brasil","1"
13556,"AUTOGRAF","","França","1"
19333,"CCS","RN","Brasil","1"
6880,"PPGACECA","SP","Brasil","1"
14687,"ABS","","Portugal","1"
19359,"FEUSP","MA","Brasil","1"
21038,"UNIVE","","Israel","1"
6296,"SHEFF","","Grã-Bretanha","1"
19426,"UNIB","","Itália","1"
17674,"UCIBERKELEY","","Estados Unidos","1"
12758,"UDS","","Canadá","1"
6112,"ANNE","","Estados Unidos","1"
3343,"CUR","MT","Brasil","1"
9459,"UAH","","Estados Unidos","1"
9250,"OCB","BA","Brasil","1"
7395,"UFPB","PA","Brasil","1"
1769,"UTDC","","Paraguai","1"
11572,"GNCC","SP","Brasil","1"
3926,"UILUVA","CE","Brasil","1"
21179,"FCEYN","","Argentina","1"
18163,"FSJB","ES","Brasil","1"
14685,"UT","","Portugal","1"
1270,"PPGCMH","RS","Brasil","1"
20595,"USTUTT","","Alemanha","1"
15250,"NIIFHI","","Rússia","1"
2289,"UNM","","Indonésia","1"
7991,"UNIVBIBLIA","","Brasil","1"
20425,"UAAUDESC","","Paraguai","1"
17050,"UPS","","Portugal","1"
4003,"34256","","Paraguai","1"
8896,"ME","","Itália","1"
15914,"FACECAP","SP","Brasil","1"
9232,"FIOCRUZCPQAMNE","PE","Brasil","1"
7864,"ISEF","","Portugal","1"
4952,"IOCFIOCRUZ","AM","Brasil","1"
9131,"NJCU","","Estados Unidos","1"
12918,"CDGV","","Alemanha","1"
7106,"UFPPORTUGAL","","Portugal","1"
14083,"IPCUSP","SP","Brasil","1"
14141,"UTLIST","","Portugal","1"
7871,"FMVZ","","Brasil","1"
8324,"UOFC","","Nova Zelândia","1"
20597,"EBAPEFGV","","Brasil","1"
18438,"THC","SP","Brasil","1"
16456,"L3S","","Alemanha","1"
9683,"SUPREMACOMISSAO","","Rússia","1"
8968,"ESAP","","França","1"
9985,"FLACSOBRASIL","PA","Brasil","1"
11627,"UNRUNIVERSIDADE","RS","Brasil","1"
15170,"UNITER","AM","Brasil","1"
17266,"B","SP","Brasil","1"
19708,"UNIVERSITYOFBRIS","","Grã-Bretanha","1"
2144,"UNIVAMSTERDAM","","Holanda","1"
9999,"INPANL","AM","Brasil","1"
11476,"UPU","PR","Brasil","1"
7948,"CUUNA","MG","Brasil","1"
12422,"HEJRICICCBS","","Paquistão","1"
721,"FOPUNICAMP","ES","Brasil","1"
10508,"UCAQ","","Canadá","1"
12628,"UFSC","RR","Brasil","1"
19716,"HCINCOR","SP","Brasil","1"
7654,"PAPGENFUPEUEPB","PE","Brasil","1"
2409,"FGVRJ","ES","Brasil","1"
19507,"OAW","","Austria","1"
20501,"CREDAL","","França","1"
18639,"TORINO","","Itália","1"
2020,"LONDONUNIVERSIT","","Inglaterra","1"
16933,"UNESPA","PA","Brasil","1"
17742,"UNIVSHEFFIELD","","Grã-Bretanha","1"
19404,"UCCL","","Chile","1"
8176,"BIRCHAM","PB","Brasil","1"
6143,"UNIMEPPPGA","SP","Brasil","1"
2952,"UEPR","PR","Brasil","1"
6823,"HAUC","","Inglaterra","1"
13268,"EMILLBRUNNER","DF","Brasil","1"
12607,"IBRATI","RR","Brasil","1"
16626,"MPIPL","","Alemanha","1"
13093,"MEDUNIGRAZ","","Austria","1"
16627,"FAR","PI","Brasil","1"
21580,"UCB","BA","Brasil","1"
15549,"UNIIPLI","RJ","Brasil","1"
13350,"BIELARUS","","Rússia","1"
13023,"UFSMRS","RS","Brasil","1"
7870,"IBUNESPBOTUCAT","SP","Brasil","1"
10342,"UNIVERSIDINTER","","Paraguai","1"
9161,"UNESPARACATUB","SP","Brasil","1"
12578,"UFPIBOMJESUS","PI","Brasil","1"
15595,"GEAS","AL","Brasil","1"
12908,"SGU","","Alemanha","1"
5798,"FEV","SP","Brasil","1"
19072,"FS","SP","Brasil","1"
19419,"UB","","Cuba","1"
17709,"IACT","","Estados Unidos","1"
516,"USP","RS","Brasil","1"
395,"UNIMAIL","","Suiça","1"
542,"IFECE","CE","Brasil","1"
13226,"DDD","SP","Brasil","1"
9782,"UIAN","","Espanha","1"
14341,"KRU","","Alemanha","1"
19786,"CEMUSP","SP","Brasil","1"
11856,"EDUA","","Espanha","1"
18195,"FNHMG","MG","Brasil","1"
5561,"CPAIARAUSP","SP","Brasil","1"
8064,"NH","MG","Brasil","1"
3201,"CIDES","","Bolívia","1"
6562,"UNATEC","MG","Brasil","1"
11774,"UNICENTROUEPGU","PR","Brasil","1"
20198,"KYOTODAIGAKU","","Japão","1"
2393,"CPGAICESBOVMES","MG","Brasil","1"
5681,"UL","","Itália","1"
13062,"INIMECCONICETU","","Argentina","1"
5110,"PPGEDUCUFRRJ","RJ","Brasil","1"
15534,"ISDC","","Itália","1"
3752,"IFAL","","Cuba","1"
18575,"WWWNWAFUEDUCN","","China","1"
17654,"UPIT","","Romênia","1"
17002,"FAT","","Espanha","1"
8956,"RVC","","Grã-Bretanha","1"
9677,"IBFESP","SP","Brasil","1"
3024,"UNIVAGRA","","Índia","1"
1276,"ACAD","RJ","Brasil","1"
20564,"CNPAT","CE","Brasil","1"
7635,"OUHSC","","Estados Unidos","1"
9277,"FCAVJABOTICABAL","SP","Brasil","1"
15381,"IFCARAQUARI","SC","Brasil","1"
18832,"UAEU","","Emirados Árabes","1"
13568,"FACEC","ES","Brasil","1"
20285,"UMUA","","Portugal","1"
17728,"ME","","Uruguai","1"
16943,"UNIBAM","SP","Brasil","1"
21049,"FRAUNHOFERIWS","","Alemanha","1"
11233,"MUCEITEC","","República Tcheca","1"
12740,"ACSM","","Estados Unidos","1"
5455,"NUCC","","Japão","1"
7043,"UPSCNRS","","França","1"
766,"FOP","BA","Brasil","1"
21506,"ATK","","Polônia","1"
5706,"UOM","","Inglaterra","1"
4273,"ABTCOB","RJ","Brasil","1"
10409,"CEUMAUNIVERSIDA","MA","Brasil","1"
3892,"PSICOPED","","Brasil","1"
17808,"SAMFORD","","Estados Unidos","1"
8538,"FECAV","SP","Brasil","1"
12083,"UANUEVOLEON","","México","1"
13936,"EEANNUPESC","RJ","Brasil","1"
4213,"UFALCEDU","AL","Brasil","1"
13744,"CEIG","","México","1"
1355,"AMUZ","","Polônia","1"
1204,"UCAMCAMPOSRJ","RJ","Brasil","1"
14808,"UNOESTE","BA","Brasil","1"
8291,"BFHHKB","","Suiça","1"
7872,"BN","","Alemanha","1"
19987,"BUGSM","","Estados Unidos","1"
11492,"FFCHUSP","SP","Brasil","1"
211,"UDSF","","Itália","1"
1125,"IFTS","","França","1"
928,"BFMTLU","","Estônia","1"
9533,"UNICRUZUDESC","RS","Brasil","1"
10316,"ENSP","PR","Brasil","1"
21034,"EIU","","França","1"
10276,"MRC","","Inglaterra","1"
652,"IMS","","Portugal","1"
6883,"EBS","","França","1"
2362,"SCHOOL","PE","Brasil","1"
9810,"FVET","","Uruguai","1"
70,"UFP","PE","Brasil","1"
758,"CMNSR","","Colômbia","1"
8174,"MNRJ","MG","Brasil","1"
14544,"UFMJ","MG","Brasil","1"
